Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
2975688	2975688	Streptomyces sp. NBC_00243		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00243	2975688	FALSE
2975689	2975689	Streptomyces sp. NBC_00247		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00247	2975689	FALSE
2975691	2975691	Streptomyces sp. NBC_00252		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00252	2975691	FALSE
2975692	2975692	Streptomyces sp. NBC_00257		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00257	2975692	FALSE
2975694	2975694	Streptomyces sp. NBC_00267		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00267	2975694	FALSE
2975696	2975696	Streptomyces sp. NBC_00269		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00269	2975696	FALSE
2975697	2975697	Streptomyces sp. NBC_00271		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00271	2975697	FALSE
2975700	2975700	Streptomyces sp. NBC_00285		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00285	2975700	FALSE
2975701	2975701	Streptomyces sp. NBC_00286		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00286	2975701	FALSE
2975702	2975702	Streptomyces sp. NBC_00287		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00287	2975702	FALSE
2975705	2975705	Streptomyces sp. NBC_00299		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00299	2975705	FALSE
2975706	2975706	Streptomyces sp. NBC_00304		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00304	2975706	FALSE
2975708	2975708	Streptomyces sp. NBC_00306		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00306	2975708	FALSE
2975709	2975709	Streptomyces sp. NBC_00311		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00311	2975709	FALSE
2975710	2975710	Streptomyces sp. NBC_00316		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00316	2975710	FALSE
2975712	2975712	Streptomyces sp. NBC_00322		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00322	2975712	FALSE
2975713	2975713	Streptomyces sp. NBC_00334		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00334	2975713	FALSE
2975718	2975718	Streptomyces sp. NBC_00342		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00342	2975718	FALSE
2975719	2975719	Streptomyces sp. NBC_00343		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00343	2975719	FALSE
2975720	2975720	Streptomyces sp. NBC_00344		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00344	2975720	FALSE
2975722	2975722	Streptomyces sp. NBC_00353		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00353	2975722	FALSE
2975724	2975724	Streptomyces sp. NBC_00356		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00356	2975724	FALSE
2975725	2975725	Streptomyces sp. NBC_00358		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00358	2975725	FALSE
2975727	2975727	Streptomyces sp. NBC_00366		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00366	2975727	FALSE
2975728	2975728	Streptomyces sp. NBC_00370		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00370	2975728	FALSE
2975729	2975729	Streptomyces sp. NBC_00371		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00371	2975729	FALSE
2975730	2975730	Streptomyces sp. NBC_00376		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00376	2975730	FALSE
2975731	2975731	Streptomyces sp. NBC_00377		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00377	2975731	FALSE
2975733	2975733	Streptomyces sp. NBC_00385		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00385	2975733	FALSE
2975734	2975734	Streptomyces sp. NBC_00386		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00386	2975734	FALSE
2975735	2975735	Streptomyces sp. NBC_00388		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00388	2975735	FALSE
2975736	2975736	Streptomyces sp. NBC_00390		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00390	2975736	FALSE
2975737	2975737	Streptomyces sp. NBC_00400		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00400	2975737	FALSE
2975739	2975739	Streptomyces sp. NBC_00414		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00414	2975739	FALSE
2975741	2975741	Streptomyces sp. NBC_00440		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00440	2975741	FALSE
2975742	2975742	Streptomyces sp. NBC_00441		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00441	2975742	FALSE
2975744	2975744	Streptomyces sp. NBC_00444		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00444	2975744	FALSE
2975745	2975745	Streptomyces sp. NBC_00445		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00445	2975745	FALSE
2975748	2975748	Streptomyces sp. NBC_00457		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00457	2975748	FALSE
2975749	2975749	Streptomyces sp. NBC_00459		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00459	2975749	FALSE
2975750	2975750	Streptomyces sp. NBC_00461		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00461	2975750	FALSE
2975751	2975751	Streptomyces sp. NBC_00464		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00464	2975751	FALSE
2975752	2975752	Streptomyces sp. NBC_00467		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00467	2975752	FALSE
2975756	2975756	Streptomyces sp. NBC_00483		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00483	2975756	FALSE
2975757	2975757	Streptomyces sp. NBC_00484		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00484	2975757	FALSE
2975758	2975758	Streptomyces sp. NBC_00485		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00485	2975758	FALSE
2975759	2975759	Streptomyces sp. NBC_00493		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00493	2975759	FALSE
2975760	2975760	Streptomyces sp. NBC_00498		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00498	2975760	FALSE
2975765	2975765	Streptomyces sp. NBC_00523		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00523	2975765	FALSE
2975776	2975776	Streptomyces sp. NBC_00557		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00557	2975776	FALSE
2975777	2975777	Streptomyces sp. NBC_00562		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00562	2975777	FALSE
2975778	2975778	Streptomyces sp. NBC_00566		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00566	2975778	FALSE
2975780	2975780	Streptomyces sp. NBC_00569		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00569	2975780	FALSE
2975783	2975783	Streptomyces sp. NBC_00582		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00582	2975783	FALSE
2975784	2975784	Streptomyces sp. NBC_00588		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00588	2975784	FALSE
2975785	2975785	Streptomyces sp. NBC_00589		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00589	2975785	FALSE
2975801	2975801	Streptomyces sp. NBC_00663		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00663	2975801	FALSE
2975804	2975804	Streptomyces sp. NBC_00670		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00670	2975804	FALSE
2975812	2975812	Streptomyces sp. NBC_00724		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00724	2975812	FALSE
2975828	2975828	Streptomyces sp. NBC_00775		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00775	2975828	FALSE
2975842	2975842	Streptomyces sp. NBC_00820		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00820	2975842	FALSE
2975843	2975843	Streptomyces sp. NBC_00822		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00822	2975843	FALSE
2975844	2975844	Streptomyces sp. NBC_00825		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00825	2975844	FALSE
2975847	2975847	Streptomyces sp. NBC_00841		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_00841	2975847	FALSE
2975867	2975867	Streptomyces sp. NBC_01454		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01454	2975867	FALSE
2975868	2975868	Streptomyces sp. NBC_01456		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01456	2975868	FALSE
2975870	2975870	Streptomyces sp. NBC_01498		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01498	2975870	FALSE
2975878	2975878	Streptomyces sp. NBC_01558		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01558	2975878	FALSE
2975888	2975888	Streptomyces sp. NBC_01591		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01591	2975888	FALSE
2975892	2975892	Streptomyces sp. NBC_01601		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01601	2975892	FALSE
2975910	2975910	Streptomyces sp. NBC_01685		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01685	2975910	FALSE
2975911	2975911	Streptomyces sp. NBC_01689		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01689	2975911	FALSE
2975912	2975912	Streptomyces sp. NBC_01693		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01693	2975912	FALSE
2975913	2975913	Streptomyces sp. NBC_01696		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01696	2975913	FALSE
2975915	2975915	Streptomyces sp. NBC_01708		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01708	2975915	FALSE
2975916	2975916	Streptomyces sp. NBC_01715		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01715	2975916	FALSE
2975917	2975917	Streptomyces sp. NBC_01716		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NBC_01716	2975917	FALSE
