target_ID	accession_1	tlen	query_ID	accession_2	qlen	e_value_seq	score_seq	bias_seq	#	of	c_value	i_value	score_dom	bias_dom	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	description	View_neuO_ncbi_40_complete$target_ID
GCF_025642135.1_protein.faa_WP_263228659.1	-	566	neuO_final_mafft	-	319	2.3e-19	68.4	1.5	1	2	0.41	350	-1.2	0	164	224	34	95	31	110	0.66	-	GCF_025642135.1_protein.faa_WP_263228659.1
GCF_036232005.1_protein.faa_WP_329028696.1	-	269	neuO_final_mafft	-	319	4.4e-77	257.9	0.1	1	1	6.2e-80	5.2e-77	257.6	0.1	45	302	13	267	3	269	0.9	-	GCF_036232005.1_protein.faa_WP_329028696.1
GCF_036232005.1_protein.faa_WP_329028736.1	-	192	neuO_final_mafft	-	319	1.1e-32	112	0	1	1	1.6e-35	1.3e-32	111.7	0	106	225	74	191	67	192	0.96	-	GCF_036232005.1_protein.faa_WP_329028736.1
GCF_036232005.1_protein.faa_WP_329025616.1	-	221	neuO_final_mafft	-	319	1.8e-29	101.5	0.1	1	1	3e-32	2.5e-29	101	0.1	103	224	91	210	81	214	0.92	-	GCF_036232005.1_protein.faa_WP_329025616.1
GCF_036232005.1_protein.faa_WP_132905717.1	-	245	neuO_final_mafft	-	319	9.2e-21	72.8	0.1	1	1	2.3e-23	1.9e-20	71.8	0.1	114	225	97	208	71	214	0.91	-	GCF_036232005.1_protein.faa_WP_132905717.1
GCF_036232005.1_protein.faa_WP_329030227.1	-	208	neuO_final_mafft	-	319	1.7e-16	58.8	0.3	1	1	3e-19	2.5e-16	58.2	0.3	171	225	113	167	108	195	0.92	-	GCF_036232005.1_protein.faa_WP_329030227.1
GCF_900475585.1_protein.faa_WP_014917244.1	-	185	neuO_final_mafft	-	319	2.7e-28	95.7	0	1	1	8.9e-31	3.2e-28	95.4	0	103	225	61	181	30	183	0.92	-	GCF_900475585.1_protein.faa_WP_014917244.1
GCF_900475585.1_protein.faa_WP_012028552.1	-	232	neuO_final_mafft	-	319	1.4e-19	67.1	5.6	1	4	0.85	310	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_900475585.1_protein.faa_WP_012028552.1
GCF_021730025.1_protein.faa_WP_020841746.1	-	184	neuO_final_mafft	-	319	3e-30	103.5	0.5	1	1	1.1e-32	4.1e-30	103	0.5	103	225	59	179	52	181	0.9	-	GCF_021730025.1_protein.faa_WP_020841746.1
GCF_021730025.1_protein.faa_WP_140391694.1	-	208	neuO_final_mafft	-	319	1.5e-29	101.2	0	1	1	5.3e-32	1.9e-29	100.8	0	103	229	62	186	55	207	0.82	-	GCF_021730025.1_protein.faa_WP_140391694.1
GCF_021730025.1_protein.faa_WP_272904543.1	-	193	neuO_final_mafft	-	319	4e-28	96.5	3.9	1	1	1.7e-30	6.2e-28	95.9	3.9	90	225	40	181	14	187	0.86	-	GCF_021730025.1_protein.faa_WP_272904543.1
GCF_021730025.1_protein.faa_WP_005499187.1	-	182	neuO_final_mafft	-	319	4.9e-27	92.9	0.7	1	1	1.7e-29	6.2e-27	92.6	0.7	98	224	55	179	50	182	0.95	-	GCF_021730025.1_protein.faa_WP_005499187.1
GCF_021730025.1_protein.faa_WP_140203377.1	-	212	neuO_final_mafft	-	319	5.7e-22	76.3	1.8	1	2	0.03	11	3	0.1	172	190	62	80	50	82	0.85	-	GCF_021730025.1_protein.faa_WP_140203377.1
GCF_021730025.1_protein.faa_WP_005500188.1	-	219	neuO_final_mafft	-	319	9.1e-15	52.6	5.8	1	1	5.7e-17	2.1e-14	51.4	5.8	168	218	114	164	48	176	0.84	-	GCF_021730025.1_protein.faa_WP_005500188.1
GCF_900637395.1_protein.faa_WP_225532262.1	-	100	neuO_final_mafft	-	319	3.6e-27	91.8	1.5	1	1	1.4e-29	3.9e-27	91.7	1.5	127	225	4	99	1	100	0.91	-	GCF_900637395.1_protein.faa_WP_225532262.1
GCF_900637395.1_protein.faa_WP_027304410.1	-	178	neuO_final_mafft	-	319	5.3e-16	55.1	3.4	1	3	0.0043	1.2	4.7	0	175	206	12	43	6	47	0.84	-	GCF_900637395.1_protein.faa_WP_027304410.1
GCF_019056675.1_protein.faa_WP_217307265.1	-	186	neuO_final_mafft	-	319	3.2e-26	90.7	0.1	1	1	2.3e-29	3.9e-26	90.5	0.1	103	225	63	183	55	186	0.88	-	GCF_019056675.1_protein.faa_WP_217307265.1
GCF_019056675.1_protein.faa_WP_217309868.1	-	246	neuO_final_mafft	-	319	4.6e-19	67.3	0.4	1	2	0.1	180	-0.4	0	173	190	68	85	63	91	0.67	-	GCF_019056675.1_protein.faa_WP_217309868.1
GCF_030296835.1_protein.faa_WP_286245672.1	-	175	neuO_final_mafft	-	319	1.1e-33	114.5	4.2	1	1	4.4e-36	1.3e-33	114.2	4.2	103	225	50	174	37	175	0.91	-	GCF_030296835.1_protein.faa_WP_286245672.1
GCF_030296835.1_protein.faa_WP_286246055.1	-	177	neuO_final_mafft	-	319	8.7e-25	85.2	2.5	1	1	3.6e-27	1.1e-24	85	2.5	110	225	55	176	46	177	0.89	-	GCF_030296835.1_protein.faa_WP_286246055.1
GCF_030296835.1_protein.faa_WP_286244415.1	-	212	neuO_final_mafft	-	319	2.8e-20	70.4	4	1	2	0.13	38	1	0.1	71	150	63	78	47	88	0.59	-	GCF_030296835.1_protein.faa_WP_286244415.1
GCF_030296835.1_protein.faa_WP_082422772.1	-	230	neuO_final_mafft	-	319	1.7e-19	67.8	3.5	1	2	0.87	260	-1.7	0.1	173	189	61	77	22	95	0.69	-	GCF_030296835.1_protein.faa_WP_082422772.1
GCF_023573125.1_protein.faa_WP_005717370.1	-	203	neuO_final_mafft	-	319	4.6e-34	114.8	0.1	1	1	1.9e-36	5.5e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_023573125.1_protein.faa_WP_005717370.1
GCF_023573125.1_protein.faa_WP_010907064.1	-	207	neuO_final_mafft	-	319	3.7e-25	85.5	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_023573125.1_protein.faa_WP_010907064.1
GCF_005860785.2_protein.faa_WP_138355618.1	-	189	neuO_final_mafft	-	319	2.7e-27	94.6	0.1	1	1	3e-30	3.5e-27	94.2	0.1	103	225	66	186	59	188	0.91	-	GCF_005860785.2_protein.faa_WP_138355618.1
GCF_005860785.2_protein.faa_WP_138357233.1	-	261	neuO_final_mafft	-	319	1.1e-21	76.1	0.3	1	2	0.074	87	0.9	0	173	190	68	85	62	87	0.69	-	GCF_005860785.2_protein.faa_WP_138357233.1
GCF_003346835.1_protein.faa_WP_089619818.1	-	244	neuO_final_mafft	-	319	5.1e-126	418.1	15.4	1	1	1.9e-128	5.7e-126	418	15.4	15	261	3	244	1	244	0.98	-	GCF_003346835.1_protein.faa_WP_089619818.1
GCF_003346835.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.3e-34	117	0.5	1	1	9.8e-37	2.9e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_003346835.1_protein.faa_WP_001350624.1
GCF_003346835.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1.1e-31	108.2	0.5	1	1	4.6e-34	1.4e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_003346835.1_protein.faa_WP_000102539.1
GCF_003346835.1_protein.faa_WP_001153547.1	-	182	neuO_final_mafft	-	319	1.6e-19	68.2	2.1	1	1	9.8e-22	2.9e-19	67.4	2.1	95	227	53	179	47	181	0.92	-	GCF_003346835.1_protein.faa_WP_001153547.1
GCF_902702755.1_protein.faa_WP_011922479.1	-	185	neuO_final_mafft	-	319	2.2e-26	89.5	0	1	1	6.9e-29	2.6e-26	89.2	0	103	225	61	181	30	183	0.92	-	GCF_902702755.1_protein.faa_WP_011922479.1
GCF_902702755.1_protein.faa_WP_012028552.1	-	232	neuO_final_mafft	-	319	1.4e-19	67.1	5.6	1	4	0.85	320	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_902702755.1_protein.faa_WP_012028552.1
GCF_030059825.1_protein.faa_WP_283386600.1	-	220	neuO_final_mafft	-	319	2.4e-63	211	9.4	1	1	8.8e-66	2.6e-63	210.9	9.4	41	263	2	217	1	220	0.96	-	GCF_030059825.1_protein.faa_WP_283386600.1
GCF_006517115.1_protein.faa_WP_020743243.1	-	190	neuO_final_mafft	-	319	3.5e-35	119.3	0.9	1	1	1.3e-37	4.5e-35	118.9	0.9	57	225	23	182	16	186	0.93	-	GCF_006517115.1_protein.faa_WP_020743243.1
GCF_001889265.1_protein.faa_WP_083569266.1	-	231	neuO_final_mafft	-	319	2e-26	90.5	2.9	1	1	5.5e-29	2.7e-26	90	2.9	72	226	64	219	56	223	0.8	-	GCF_001889265.1_protein.faa_WP_083569266.1
GCF_030515435.1_protein.faa_WP_024189560.1	-	203	neuO_final_mafft	-	319	1.5e-34	117.6	0.7	1	1	5.8e-37	1.9e-34	117.2	0.7	103	237	64	194	51	202	0.88	-	GCF_030515435.1_protein.faa_WP_024189560.1
GCF_030515435.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_030515435.1_protein.faa_WP_000102539.1
GCF_030515435.1_protein.faa_WP_001153560.1	-	182	neuO_final_mafft	-	319	1.9e-19	67.9	2.5	1	1	1.1e-21	3.4e-19	67.1	2.5	95	227	53	179	47	181	0.91	-	GCF_030515435.1_protein.faa_WP_001153560.1
GCF_000739435.1_protein.faa_WP_014991207.1	-	191	neuO_final_mafft	-	319	7.6e-26	87.9	1	1	1	3.1e-28	1e-25	87.5	1	104	224	66	182	48	185	0.88	-	GCF_000739435.1_protein.faa_WP_014991207.1
GCF_000739435.1_protein.faa_WP_014991046.1	-	210	neuO_final_mafft	-	319	2.1e-15	53.6	11.7	1	3	1.4e-5	0.0043	13.2	3.5	175	207	103	135	87	148	0.87	-	GCF_000739435.1_protein.faa_WP_014991046.1
GCF_027107535.1_protein.faa_WP_269249504.1	-	193	neuO_final_mafft	-	319	9.8e-32	109.2	0	1	1	1.4e-34	1.2e-31	108.9	0	107	225	76	192	66	193	0.94	-	GCF_027107535.1_protein.faa_WP_269249504.1
GCF_027107535.1_protein.faa_WP_269248731.1	-	261	neuO_final_mafft	-	319	4.9e-25	87.2	1.1	1	2	0.05	42	2	0	136	152	65	81	57	86	0.87	-	GCF_027107535.1_protein.faa_WP_269248731.1
GCF_027107535.1_protein.faa_WP_269249373.1	-	584	neuO_final_mafft	-	319	1.9e-19	68.8	0.5	1	2	0.47	400	-1.3	0	176	213	46	84	32	106	0.69	-	GCF_027107535.1_protein.faa_WP_269249373.1
GCF_027107535.1_protein.faa_WP_269250807.1	-	180	neuO_final_mafft	-	319	8.4e-16	56.8	0	1	1	1.3e-18	1.1e-15	56.5	0	109	220	66	174	57	179	0.9	-	GCF_027107535.1_protein.faa_WP_269250807.1
GCF_013372305.1_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.4e-34	117.8	0.8	1	1	5.4e-37	1.7e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_013372305.1_protein.faa_WP_024186800.1
GCF_013372305.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1.1e-31	108.2	0.5	1	1	4.3e-34	1.4e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_013372305.1_protein.faa_WP_000102539.1
GCF_013372305.1_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.3e-19	68.5	3.1	1	1	7.4e-22	2.4e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_013372305.1_protein.faa_WP_001153594.1
GCF_017900995.1_protein.faa_WP_001350210.1	-	203	neuO_final_mafft	-	319	1.2e-34	117.8	0.6	1	1	4.8e-37	1.6e-34	117.5	0.6	98	237	60	194	50	202	0.88	-	GCF_017900995.1_protein.faa_WP_001350210.1
GCF_017900995.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_017900995.1_protein.faa_WP_000102539.1
GCF_017900995.1_protein.faa_WP_001153555.1	-	182	neuO_final_mafft	-	319	2.2e-20	71	0.3	1	1	1.1e-22	3.4e-20	70.4	0.3	95	227	53	179	46	181	0.91	-	GCF_017900995.1_protein.faa_WP_001153555.1
GCF_022982975.1_protein.faa_WP_011478229.1	-	111	neuO_final_mafft	-	319	4.8e-66	221.2	7.2	1	1	1.7e-68	5.2e-66	221	7.2	143	261	1	111	1	111	0.99	-	GCF_022982975.1_protein.faa_WP_011478229.1
GCF_022982975.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.4e-34	117	0.5	1	1	9.8e-37	3e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_022982975.1_protein.faa_WP_001350624.1
GCF_022982975.1_protein.faa_WP_000102543.1	-	183	neuO_final_mafft	-	319	1e-31	108.4	0.4	1	1	4e-34	1.3e-31	108.1	0.4	104	225	63	182	54	183	0.93	-	GCF_022982975.1_protein.faa_WP_000102543.1
GCF_022982975.1_protein.faa_WP_001153552.1	-	182	neuO_final_mafft	-	319	3.3e-19	67.3	2.4	1	1	2e-21	6e-19	66.4	2.4	95	227	53	179	47	181	0.92	-	GCF_022982975.1_protein.faa_WP_001153552.1
GCF_017603825.1_protein.faa_WP_139004518.1	-	189	neuO_final_mafft	-	319	2.5e-28	96.9	0.1	1	1	6.1e-31	3e-28	96.6	0.1	107	225	72	186	49	187	0.89	-	GCF_017603825.1_protein.faa_WP_139004518.1
GCF_027945015.1_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.3e-34	117.8	0.8	1	1	5e-37	1.7e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_027945015.1_protein.faa_WP_024186800.1
GCF_027945015.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_027945015.1_protein.faa_WP_000102539.1
GCF_027945015.1_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.3e-19	68.5	3.1	1	1	7e-22	2.3e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_027945015.1_protein.faa_WP_001153594.1
GCF_013693715.1_protein.faa_WP_010639430.1	-	186	neuO_final_mafft	-	319	1.2e-28	98.5	0	1	1	2.2e-31	1.6e-28	98.1	0	105	225	58	176	47	178	0.93	-	GCF_013693715.1_protein.faa_WP_010639430.1
GCF_013693715.1_protein.faa_WP_003946864.1	-	250	neuO_final_mafft	-	319	4.9e-26	89.9	0.4	1	1	1.1e-28	8.2e-26	89.2	0.4	113	229	98	211	77	216	0.93	-	GCF_013693715.1_protein.faa_WP_003946864.1
GCF_013693715.1_protein.faa_WP_050777430.1	-	197	neuO_final_mafft	-	319	8.4e-20	69.4	0.2	1	2	0.12	87	0.4	0	132	150	43	61	31	70	0.78	-	GCF_013693715.1_protein.faa_WP_050777430.1
GCF_013693715.1_protein.faa_WP_003951251.1	-	182	neuO_final_mafft	-	319	1.3e-17	62.3	0	1	1	2.2e-20	1.6e-17	61.9	0	108	222	65	176	58	181	0.89	-	GCF_013693715.1_protein.faa_WP_003951251.1
GCF_022964955.1_protein.faa_WP_002936493.1	-	154	neuO_final_mafft	-	319	1.6e-27	93.3	0	1	1	4.5e-30	1.9e-27	93.1	0	102	225	29	150	10	152	0.93	-	GCF_022964955.1_protein.faa_WP_002936493.1
GCF_022964955.1_protein.faa_WP_013730634.1	-	232	neuO_final_mafft	-	319	1.6e-19	67.1	5.6	1	4	0.85	360	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_022964955.1_protein.faa_WP_013730634.1
GCF_031348265.1_protein.faa_WP_184843257.1	-	265	neuO_final_mafft	-	319	6.7e-27	93.2	0.3	1	1	1e-29	1.3e-26	92.2	0.2	112	225	92	205	68	211	0.91	-	GCF_031348265.1_protein.faa_WP_184843257.1
GCF_036227165.1_protein.faa_WP_329375218.1	-	200	neuO_final_mafft	-	319	6.4e-27	93.7	0.1	1	1	6.3e-30	8.6e-27	93.3	0.1	108	224	72	186	60	191	0.92	-	GCF_036227165.1_protein.faa_WP_329375218.1
GCF_036227165.1_protein.faa_WP_329370719.1	-	255	neuO_final_mafft	-	319	1.2e-24	86.2	0.4	1	1	1.6e-27	2.2e-24	85.4	0.4	109	225	89	205	70	211	0.91	-	GCF_036227165.1_protein.faa_WP_329370719.1
GCF_036227165.1_protein.faa_WP_329372485.1	-	616	neuO_final_mafft	-	319	5.9e-18	64.3	0.1	1	1	9.5e-21	1.3e-17	63.2	0.1	170	224	132	186	126	197	0.94	-	GCF_036227165.1_protein.faa_WP_329372485.1
GCF_036227165.1_protein.faa_WP_329374494.1	-	204	neuO_final_mafft	-	319	1.2e-14	53.4	0.1	1	2	2.1	2900	-3.7	0	135	148	49	62	43	70	0.57	-	GCF_036227165.1_protein.faa_WP_329374494.1
GCF_014522225.1_protein.faa_WP_011478229.1	-	111	neuO_final_mafft	-	319	4.4e-66	221.2	7.2	1	1	1.5e-68	4.9e-66	221	7.2	143	261	1	111	1	111	0.99	-	GCF_014522225.1_protein.faa_WP_011478229.1
GCF_014522225.1_protein.faa_WP_001320653.1	-	203	neuO_final_mafft	-	319	1.2e-34	117.9	0.6	1	1	4.5e-37	1.5e-34	117.6	0.6	97	237	59	194	45	202	0.88	-	GCF_014522225.1_protein.faa_WP_001320653.1
GCF_014522225.1_protein.faa_WP_000102564.1	-	183	neuO_final_mafft	-	319	1e-31	108.3	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_014522225.1_protein.faa_WP_000102564.1
GCF_014522225.1_protein.faa_WP_001153563.1	-	182	neuO_final_mafft	-	319	9.2e-20	69	2.6	1	1	5.1e-22	1.7e-19	68.1	2.6	95	227	53	179	47	181	0.91	-	GCF_014522225.1_protein.faa_WP_001153563.1
GCF_036099295.1_protein.faa_WP_328556824.1	-	272	neuO_final_mafft	-	319	9.3e-25	86.1	0.3	1	1	8.7e-28	1.3e-24	85.6	0.3	110	225	90	205	64	210	0.91	-	GCF_036099295.1_protein.faa_WP_328556824.1
GCF_035917875.1_protein.faa_WP_326624709.1	-	198	neuO_final_mafft	-	319	3.8e-28	97.3	0	1	1	4.4e-31	5.1e-28	96.9	0	99	225	60	183	54	185	0.9	-	GCF_035917875.1_protein.faa_WP_326624709.1
GCF_035917875.1_protein.faa_WP_326602373.1	-	246	neuO_final_mafft	-	319	4.7e-20	70.7	0.1	1	1	7.8e-23	9.1e-20	69.8	0.1	110	225	93	208	72	213	0.92	-	GCF_035917875.1_protein.faa_WP_326602373.1
GCF_035917875.1_protein.faa_WP_326817099.1	-	216	neuO_final_mafft	-	319	4.8e-16	57.6	0.5	1	2	2	2300	-3.8	0	134	149	61	76	52	80	0.74	-	GCF_035917875.1_protein.faa_WP_326817099.1
GCF_035917875.1_protein.faa_WP_326625681.1	-	226	neuO_final_mafft	-	319	8.2e-16	56.8	0.1	1	2	0.17	190	-0.3	0	124	148	56	80	50	90	0.74	-	GCF_035917875.1_protein.faa_WP_326625681.1
GCF_008370855.1_protein.faa_WP_371737257.1	-	196	neuO_final_mafft	-	319	4.8e-27	92.5	0.6	1	1	8.8e-30	5.9e-27	92.2	0.6	110	225	84	195	71	196	0.9	-	GCF_008370855.1_protein.faa_WP_371737257.1
GCF_008370855.1_protein.faa_WP_149596832.1	-	263	neuO_final_mafft	-	319	1.3e-16	58.1	0.1	1	1	3.5e-19	2.4e-16	57.3	0.1	170	225	136	191	127	213	0.91	-	GCF_008370855.1_protein.faa_WP_149596832.1
GCF_033550875.1_protein.faa_WP_318666954.1	-	195	neuO_final_mafft	-	319	8.4e-28	95.2	5	1	1	3e-30	1e-27	94.9	5	91	225	65	190	29	193	0.82	-	GCF_033550875.1_protein.faa_WP_318666954.1
GCF_033550875.1_protein.faa_WP_318667312.1	-	185	neuO_final_mafft	-	319	2.7e-22	77.2	2.3	1	2	5.8e-4	0.2	8.6	0.1	139	189	47	95	35	98	0.8	-	GCF_033550875.1_protein.faa_WP_318667312.1
GCF_033550875.1_protein.faa_WP_318666481.1	-	215	neuO_final_mafft	-	319	5.5e-18	63	0.1	1	1	2.2e-20	7.5e-18	62.5	0.1	171	259	119	213	115	215	0.81	-	GCF_033550875.1_protein.faa_WP_318666481.1
GCF_012850955.1_protein.faa_WP_035685399.1	-	202	neuO_final_mafft	-	319	1.7e-32	109.7	0	1	1	6.1e-35	1.9e-32	109.6	0	102	228	63	185	23	200	0.89	-	GCF_012850955.1_protein.faa_WP_035685399.1
GCF_012850955.1_protein.faa_WP_017805869.1	-	210	neuO_final_mafft	-	319	2.2e-14	50.3	16.6	1	3	3.5e-6	0.0011	15.1	2.3	176	208	105	137	94	149	0.85	-	GCF_012850955.1_protein.faa_WP_017805869.1
GCF_013488125.1_protein.faa_WP_011922479.1	-	185	neuO_final_mafft	-	319	2.2e-26	89.5	0	1	1	6.9e-29	2.6e-26	89.2	0	103	225	61	181	30	183	0.92	-	GCF_013488125.1_protein.faa_WP_011922479.1
GCF_013488125.1_protein.faa_WP_012028552.1	-	232	neuO_final_mafft	-	319	1.4e-19	67.1	5.6	1	4	0.85	320	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_013488125.1_protein.faa_WP_012028552.1
GCF_028752555.1_protein.faa_WP_003953621.1	-	185	neuO_final_mafft	-	319	4.8e-26	90.3	0.1	1	1	8.4e-29	6.2e-26	89.9	0.1	96	225	57	183	54	184	0.91	-	GCF_028752555.1_protein.faa_WP_003953621.1
GCF_028752555.1_protein.faa_WP_003962295.1	-	209	neuO_final_mafft	-	319	2e-22	78.4	0	1	1	3.6e-25	2.6e-22	78	0	115	224	86	193	75	196	0.88	-	GCF_028752555.1_protein.faa_WP_003962295.1
GCF_028752555.1_protein.faa_WP_009995416.1	-	297	neuO_final_mafft	-	319	6.6e-22	76.7	0.2	1	2	0.22	160	-0.2	0	173	190	68	85	61	89	0.57	-	GCF_028752555.1_protein.faa_WP_009995416.1
GCF_028752555.1_protein.faa_WP_003963201.1	-	216	neuO_final_mafft	-	319	4.1e-17	60.9	0.7	1	2	2.7	2000	-3.8	0	135	148	61	74	54	82	0.62	-	GCF_028752555.1_protein.faa_WP_003963201.1
GCF_028752555.1_protein.faa_WP_003963378.1	-	180	neuO_final_mafft	-	319	2.5e-15	55.1	0	1	1	4.5e-18	3.3e-15	54.7	0	107	220	64	174	58	179	0.9	-	GCF_028752555.1_protein.faa_WP_003963378.1
GCF_019904315.1_protein.faa_WP_010942495.1	-	167	neuO_final_mafft	-	319	1.6e-27	94.1	0.8	1	1	5.8e-30	2e-27	93.7	0.8	103	225	45	166	32	167	0.92	-	GCF_019904315.1_protein.faa_WP_010942495.1
GCF_024396555.1_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.3e-34	117.8	0.8	1	1	5e-37	1.6e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_024396555.1_protein.faa_WP_024186800.1
GCF_024396555.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_024396555.1_protein.faa_WP_000102539.1
GCF_024396555.1_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.2e-19	68.5	3.1	1	1	7e-22	2.2e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_024396555.1_protein.faa_WP_001153594.1
GCF_014218135.1_protein.faa_WP_000136506.1	-	182	neuO_final_mafft	-	319	1.5e-33	113.2	0.1	1	1	4e-36	1.6e-33	113	0.1	100	225	57	180	22	182	0.93	-	GCF_014218135.1_protein.faa_WP_000136506.1
GCF_014218135.1_protein.faa_WP_000103048.1	-	189	neuO_final_mafft	-	319	5.7e-22	75	7.2	1	1	5.6e-24	2.3e-21	73.1	7.2	170	225	83	138	10	188	0.83	-	GCF_014218135.1_protein.faa_WP_000103048.1
GCF_024752535.1_protein.faa_WP_016472698.1	-	175	neuO_final_mafft	-	319	4e-28	96.9	0.1	1	1	6e-31	4.9e-28	96.7	0.1	114	225	65	173	50	174	0.91	-	GCF_024752535.1_protein.faa_WP_016472698.1
GCF_024752535.1_protein.faa_WP_016471060.1	-	184	neuO_final_mafft	-	319	2.8e-25	87.6	0	1	1	4.2e-28	3.4e-25	87.3	0	97	225	58	183	53	184	0.91	-	GCF_024752535.1_protein.faa_WP_016471060.1
GCF_024752535.1_protein.faa_WP_030408106.1	-	243	neuO_final_mafft	-	319	8.9e-19	66.2	0.2	1	2	0.11	86	0.6	0	173	190	61	78	57	81	0.65	-	GCF_024752535.1_protein.faa_WP_030408106.1
GCF_001697625.1_protein.faa_WP_002228841.1	-	128	neuO_final_mafft	-	319	8.8e-55	182.8	1.4	1	1	4.6e-57	9.5e-55	182.6	1.4	123	256	1	127	1	128	0.97	-	GCF_001697625.1_protein.faa_WP_002228841.1
GCF_031583005.1_protein.faa_WP_241951674.1	-	203	neuO_final_mafft	-	319	6e-34	114.5	0.1	1	1	2.8e-36	7.4e-34	114.2	0.1	99	222	60	181	43	197	0.9	-	GCF_031583005.1_protein.faa_WP_241951674.1
GCF_031583005.1_protein.faa_WP_005751885.1	-	207	neuO_final_mafft	-	319	4.5e-25	85.3	3.6	1	2	0.0043	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_031583005.1_protein.faa_WP_005751885.1
GCF_003367705.1_protein.faa_WP_045254661.1	-	191	neuO_final_mafft	-	319	8.5e-28	94.9	1.4	1	1	2.7e-30	1.1e-27	94.5	1.4	107	224	72	185	58	187	0.93	-	GCF_003367705.1_protein.faa_WP_045254661.1
GCF_003367705.1_protein.faa_WP_045253648.1	-	619	neuO_final_mafft	-	319	3e-17	60.2	6	1	2	0.52	210	-1.7	0	116	151	61	93	44	116	0.62	-	GCF_003367705.1_protein.faa_WP_045253648.1
GCF_036226885.1_protein.faa_WP_329341627.1	-	251	neuO_final_mafft	-	319	2.1e-24	85.1	0.8	1	1	4e-27	4.4e-24	84.1	0.4	115	225	95	205	86	212	0.93	-	GCF_036226885.1_protein.faa_WP_329341627.1
GCF_036226885.1_protein.faa_WP_329332252.1	-	551	neuO_final_mafft	-	319	4.8e-18	64.3	0.1	1	2	0.69	750	-2.1	0	171	208	40	78	29	94	0.6	-	GCF_036226885.1_protein.faa_WP_329332252.1
GCF_014892695.1_protein.faa_WP_319016745.1	-	195	neuO_final_mafft	-	319	1.9e-29	100.4	0.2	1	1	8.5e-32	2.5e-29	100	0.2	103	224	66	185	59	189	0.93	-	GCF_014892695.1_protein.faa_WP_319016745.1
GCF_014892695.1_protein.faa_WP_193004384.1	-	196	neuO_final_mafft	-	319	4.6e-28	95.9	0	1	1	2e-30	6e-28	95.5	0	103	225	63	183	57	192	0.88	-	GCF_014892695.1_protein.faa_WP_193004384.1
GCF_014892695.1_protein.faa_WP_226798784.1	-	166	neuO_final_mafft	-	319	2.6e-24	83.6	2.2	1	1	1.1e-26	3.3e-24	83.2	2.2	111	225	39	160	28	162	0.82	-	GCF_014892695.1_protein.faa_WP_226798784.1
GCF_014070435.1_protein.faa_WP_005308204.1	-	192	neuO_final_mafft	-	319	1.2e-29	102	0	1	1	1.6e-32	1.5e-29	101.7	0	104	224	72	190	62	192	0.94	-	GCF_014070435.1_protein.faa_WP_005308204.1
